inches,battery,ram(GB),announcement_date,weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,video_720p_encoded,video_1080p_encoded,video_4K_encoded,video_8K_encoded,video_30fps_encoded,video_60fps_encoded,video_120fps_encoded,video_240fps_encoded,video_480fps_encoded,video_960fps_encoded,resolution_encoded
6.58,5000,6,2022-09-06,200.0,64,167.988,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.52,5000,3,2022-09-06,192.0,32,78.89,12,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4323,6,2022-09-07,240.0,128,1213.33,0,33,0,1,1,1,0,1,1,1,1,0,0,40
6.58,5000,8,2022-09-07,193.0,256,250.0,11,3,1,1,1,1,0,1,0,0,0,0,0,15
6.1,3200,6,2022-09-07,206.0,128,1087.84,0,33,0,1,1,1,0,1,1,1,1,0,0,24
6.7,4323,6,2022-09-07,203.0,128,933.0,0,33,0,1,1,1,0,1,1,1,1,0,0,39
6.1,3279,6,2022-09-07,172.0,128,816.0,0,33,0,1,1,1,0,1,1,1,1,0,0,22
6.5,5000,4,2022-09-14,186.0,32,100.0,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.58,5000,6,2022-09-14,194.0,64,160.0,11,4,1,0,1,0,0,1,0,0,0,0,0,15
6.67,5100,6,2022-09-15,172.0,128,210.0,2,4,1,0,1,0,0,1,0,0,0,0,0,13
6.59,5000,6,2022-09-16,195.0,128,180.0,7,4,1,0,1,0,0,1,0,0,0,0,0,16
6.51,5000,8,2022-09-18,198.0,128,270.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,2022-09-21,194.0,64,128.75,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.44,4500,8,2022-09-22,186.0,256,131.988,11,4,1,1,1,1,0,1,0,0,0,0,0,14
6.52,5000,3,2022-09-23,192.0,32,90.85,12,4,1,0,1,0,0,1,0,0,0,0,0,77
8.03,4730,12,2022-09-26,311.0,256,180.0,11,4,1,1,1,1,1,1,1,0,0,0,0,62
6.56,5000,4,2022-09-26,189.0,64,210.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.55,4500,8,2022-09-27,171.0,128,350.0,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.58,6000,8,2022-09-29,201.0,128,200.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.58,5000,8,2022-09-30,201.0,128,160.0,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.67,5000,8,2022-10-04,202.0,128,439.99,12,4,1,1,1,1,0,1,1,1,1,0,0,31
6.67,5000,8,2022-10-04,205.0,128,648.0,12,4,1,1,1,1,1,1,1,1,1,0,0,31
6.67,4500,8,2022-10-05,184.0,128,311.87,3,23,1,0,1,0,0,1,0,0,0,0,0,13
6.56,5000,8,2022-10-05,187.0,128,149.76,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.3,4355,8,2022-10-06,197.0,128,463.0,1,7,0,1,1,1,0,1,1,1,1,0,0,13
6.7,5000,8,2022-10-06,212.0,128,670.0,1,7,0,1,1,1,0,1,1,1,1,0,0,49
6.5,5000,8,2022-10-13,194.0,128,150.0,2,3,1,0,1,0,0,1,0,0,0,0,0,77
6.81,4800,8,2022-10-13,199.0,256,300.0,2,4,1,1,1,1,0,1,0,0,0,0,0,12
6.56,5000,3,2022-10-13,189.0,64,220.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.78,5000,8,2022-10-20,197.0,128,1450.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.74,6000,8,2022-10-20,196.0,128,170.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,2022-10-21,188.0,32,94.0,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,4,2022-10-24,190.0,64,230.0,6,4,1,0,1,0,0,1,0,0,0,0,0,78
6.67,4300,8,2022-10-27,207.0,256,380.0,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,6,2022-10-27,187.0,128,204.24,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,2022-10-27,208.0,256,343.62,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,2022-10-27,188.0,128,190.0,12,4,1,0,1,0,0,0,1,0,0,0,0,13
6.67,5000,8,2022-10-27,188.0,128,199.0,12,4,1,0,1,0,0,1,0,0,0,0,0,13
6.52,5000,6,2022-11-01,188.0,64,189.3,3,23,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,8,2022-11-08,188.0,128,130.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.4,5000,8,2022-11-09,178.0,64,139.8,8,4,1,0,1,0,0,1,0,0,0,0,0,13
6.6,5000,8,2022-11-11,191.0,128,180.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.7,4800,8,2022-11-16,171.0,128,230.0,7,7,1,0,1,0,0,1,0,0,0,0,0,16
6.7,5000,6,2022-11-17,173.0,128,205.5,8,7,1,1,1,1,0,1,1,0,0,1,1,16
6.44,4000,8,2022-11-17,176.0,128,200.0,11,4,1,1,1,1,0,1,1,0,0,0,0,14
6.72,5000,8,2022-11-17,190.0,128,187.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.78,4810,8,2022-11-22,196.0,128,380.0,11,7,1,1,1,1,0,0,1,0,0,0,0,38
6.78,4700,12,2022-11-22,221.0,256,630.0,11,7,1,1,1,1,1,1,1,0,0,0,0,51
6.78,4870,8,2022-11-22,214.0,256,360.0,11,7,1,1,1,1,1,0,1,0,0,0,0,38
7.9,5000,8,2022-11-23,261.0,256,1379.99,2,7,1,1,1,1,0,0,1,0,0,0,0,63
7.9,5000,16,2022-11-23,265.0,512,1500.0,2,4,1,1,1,1,0,0,1,0,0,0,0,63
6.67,4600,8,2022-11-23,175.0,256,370.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.78,4800,8,2022-11-23,188.0,256,419.99,2,4,1,1,1,1,0,1,1,0,0,0,0,34
6.67,4800,8,2022-11-23,180.0,256,370.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.7,4500,8,2022-11-24,174.0,256,260.0,7,7,1,1,1,1,0,1,0,1,0,0,0,16
6.7,4500,16,2022-11-24,174.0,256,600.0,7,7,1,1,1,1,0,1,0,1,0,0,0,16
6.7,4700,16,2022-11-24,192.0,256,470.0,7,7,1,1,1,1,0,1,1,1,1,0,0,16
6.51,5000,3,2022-11-29,186.0,32,1019.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.78,5000,8,2022-12-08,205.0,128,90.0,11,7,1,1,1,1,1,1,1,1,1,0,0,51
6.78,5000,8,2022-12-08,193.0,128,1030.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.78,4700,8,2022-12-08,210.0,256,300.0,11,7,1,1,1,1,1,1,1,1,1,0,0,51
6.51,5000,8,2022-12-09,186.0,128,659.988,11,7,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,2022-12-10,188.0,64,101.988,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.36,4500,8,2022-12-11,185.0,128,929.0,12,7,1,1,1,1,1,0,1,0,0,0,1,13
6.73,4820,8,2022-12-11,210.0,128,1191.87,12,7,1,1,1,1,1,0,1,0,0,0,1,51
6.56,5000,8,2022-12-15,186.0,128,740.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.8,4300,8,2022-12-15,191.0,256,1100.0,7,7,1,1,1,1,0,1,1,1,1,0,0,18
7.1,4520,16,2022-12-15,233.0,256,180.0,7,7,1,1,1,1,0,1,1,1,1,0,0,57
6.6,5000,8,2022-12-16,191.0,128,150.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.78,4600,8,2022-12-22,182.0,128,160.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.78,4600,8,2022-12-22,182.0,256,280.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.62,4600,8,2022-12-22,187.0,128,800.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.67,4800,16,2022-12-26,187.0,256,450.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,6,2022-12-27,181.0,128,230.0,12,7,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,2022-12-27,201.0,128,460.0,12,7,1,1,1,1,1,0,1,0,0,0,1,51
6.67,5500,8,2022-12-27,202.0,128,300.0,12,4,1,1,1,1,0,1,1,1,0,0,1,51
6.67,5500,8,2022-12-27,199.0,128,350.0,12,7,1,1,1,1,1,0,1,0,0,0,1,51
6.78,5000,8,2022-12-29,197.0,256,340.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.71,5000,6,2022-12-31,192.0,32,94.75,12,4,1,0,1,0,0,1,0,0,0,0,0,80
6.52,5000,3,2023-01-03,192.0,32,80.0,12,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,5000,8,2023-01-04,205.0,128,619.0,6,7,1,1,1,1,1,1,1,1,1,0,0,52
6.6,5000,8,2023-01-04,202.0,64,179.0,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,4,2023-01-04,188.0,64,97.08,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5100,8,2023-01-04,175.0,128,260.0,2,4,1,0,1,0,0,1,0,0,0,0,0,13
6.75,6000,6,2023-01-04,196.0,128,309.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,8,2023-01-05,186.0,128,1079.99,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.67,4800,12,2023-01-06,186.0,256,450.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.56,5000,8,2023-01-07,188.0,128,150.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.58,5000,6,2023-01-21,187.0,128,400.0,11,4,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,2,2023-01-24,193.0,32,90.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.8,5000,8,2023-02-01,234.0,256,1126.73,9,7,0,1,1,1,1,1,1,1,1,0,1,48
6.6,4700,8,2023-02-01,196.0,256,1039.0,9,7,0,1,1,1,1,1,1,1,1,0,1,10
6.1,3900,8,2023-02-01,168.0,128,706.5,9,7,0,1,1,1,1,1,1,1,1,0,1,10
6.7,4800,8,2023-02-01,171.0,128,230.0,7,7,1,0,1,0,0,1,0,0,0,0,0,16
6.43,5000,8,2023-02-02,180.0,128,340.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.67,5000,8,2023-02-06,189.0,128,206.0,12,4,1,0,1,0,0,1,0,0,0,0,0,13
6.67,5000,8,2023-02-06,181.0,128,259.0,12,4,1,1,1,1,0,1,0,1,0,0,0,13
6.74,5000,16,2023-02-07,204.0,256,390.0,6,7,1,1,1,1,0,1,1,1,1,0,0,36
6.74,5000,8,2023-02-07,204.0,128,479.988,6,7,1,1,1,1,0,1,1,1,1,0,0,36
6.7,4500,8,2023-02-08,179.0,128,189.0,2,4,1,0,1,0,0,1,0,0,0,0,0,12
6.74,4600,16,2023-02-09,199.0,256,440.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.74,5000,8,2023-02-09,199.0,256,340.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.5,5000,8,2023-02-09,186.0,128,150.0,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5100,8,2023-02-15,175.0,128,309.0,2,4,1,0,1,0,0,1,0,0,0,0,0,13
6.38,4500,8,2023-02-16,181.0,128,250.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.78,5000,8,2023-02-16,193.0,128,380.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.58,5000,8,2023-02-17,184.0,128,335.988,11,7,1,0,1,0,0,1,0,0,0,0,0,15
6.71,5000,6,2023-02-21,192.0,64,94.2,12,4,1,0,1,0,0,1,0,0,0,0,0,80
6.55,4500,8,2023-02-26,171.0,128,394.49,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.73,5100,12,2023-02-27,191.0,256,900.0,2,7,1,1,1,1,0,0,1,0,0,0,0,33
6.81,5100,8,2023-02-27,219.0,256,1027.0,2,7,1,1,1,1,0,0,1,0,0,0,0,41
6.74,4600,8,2023-02-28,199.0,128,630.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.6,5000,6,2023-02-28,201.0,64,130.27,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.62,4600,8,2023-03-01,185.0,128,287.988,11,7,1,1,1,1,0,1,1,0,0,0,0,13
6.78,4600,8,2023-03-01,180.0,128,219.852,11,7,1,1,1,1,0,1,1,0,0,0,0,13
6.78,4600,8,2023-03-01,182.0,128,270.0,11,7,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,8,2023-03-03,201.0,128,207.6,12,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,5000,8,2023-03-06,176.0,64,186.54,12,7,1,0,1,0,0,1,0,0,0,0,0,13
6.81,5450,16,2023-03-06,217.0,512,900.0,2,7,1,1,1,1,0,0,1,0,0,0,0,41
6.74,5000,16,2023-03-07,191.0,256,310.0,6,7,1,1,1,1,0,0,1,1,0,0,0,36
6.72,5000,8,2023-03-07,189.0,64,207.99,8,7,1,0,1,0,0,0,1,0,0,0,0,13
6.6,6000,6,2023-03-08,206.0,64,179.88,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.51,5000,8,2023-03-13,186.0,128,380.0,11,7,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,2023-03-14,187.0,64,131.988,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,8,2023-03-14,199.0,128,280.99,9,7,1,1,1,1,0,1,1,0,0,1,0,10
6.4,5000,8,2023-03-15,202.0,128,359.0,9,7,1,1,1,1,0,1,1,0,0,1,0,10
6.38,4500,8,2023-03-17,173.0,128,180.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.64,6000,8,2023-03-20,205.0,128,440.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.5,5000,4,2023-03-20,194.0,128,210.79,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.64,5000,8,2023-03-20,201.0,128,130.0,11,7,1,1,1,1,0,1,0,0,0,0,0,12
6.6,5000,8,2023-03-21,187.0,128,200.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.74,4800,16,2023-03-21,207.0,256,299.99,7,7,1,1,1,1,0,1,1,1,1,0,0,36
6.82,5000,16,2023-03-21,216.0,256,759.0,7,7,1,1,1,1,0,1,1,1,1,0,0,50
6.7,6000,8,2023-03-22,199.0,128,190.0,9,7,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,8,2023-03-23,183.0,64,160.0,12,7,1,0,1,0,0,1,0,0,0,0,0,13
6.52,5000,4,2023-03-24,192.0,32,71.37,12,5,1,0,1,0,0,1,0,0,0,0,0,77
6.6,6000,6,2023-03-24,206.0,128,150.0,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.52,5000,4,2023-03-24,192.0,32,95.99,12,5,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5000,8,2023-03-28,181.0,256,270.0,12,7,1,1,1,1,0,1,1,1,1,0,0,13
6.74,6000,8,2023-03-28,196.0,128,150.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4000,8,2023-03-28,175.0,128,200.0,2,4,1,0,1,0,0,1,0,0,0,0,0,12
6.56,5000,8,2023-03-31,186.0,128,820.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.51,5000,6,2023-04-01,186.0,128,200.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,3,2023-04-03,186.0,32,220.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.74,5500,8,2023-04-03,193.0,256,270.0,8,7,1,1,1,1,0,1,0,0,0,0,0,36
6.72,5000,8,2023-04-04,191.0,256,180.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.72,5000,8,2023-04-04,195.0,128,229.0,6,7,1,0,1,0,0,1,0,0,0,0,0,13
6.52,5000,4,2023-04-07,192.0,64,82.656,12,7,1,0,1,0,0,1,0,0,0,0,0,77
6.38,4500,8,2023-04-11,172.0,128,120.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.58,5000,8,2023-04-11,184.0,128,110.0,11,7,1,0,1,0,0,1,0,0,0,0,0,15
6.72,5000,8,2023-04-12,189.0,64,131.988,8,7,1,0,1,0,0,0,1,0,0,0,0,13
6.73,5000,16,2023-04-18,227.0,256,899.0,12,7,1,1,1,1,1,0,1,0,0,0,0,51
6.5,5000,8,2023-04-19,195.0,128,176.0,9,7,1,0,1,0,0,1,0,0,0,0,0,10
8.03,4800,12,2023-04-20,279.0,256,227.988,11,7,1,1,1,1,1,1,1,0,0,0,0,62
6.74,4400,12,2023-04-20,198.0,256,167.68800000000002,11,7,1,1,1,1,0,1,1,0,0,0,0,18
6.78,5000,8,2023-04-24,177.0,128,800.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.8,5000,8,2023-05-01,193.0,128,279.0,3,24,1,0,1,0,0,1,0,0,0,0,0,12
6.67,5160,8,2023-05-09,204.0,256,529.9,12,7,1,1,1,1,1,1,1,1,1,0,0,51
6.72,5000,8,2023-05-09,192.0,256,270.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.75,6000,8,2023-05-09,199.0,128,190.0,3,23,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5000,8,2023-05-09,181.0,256,400.99,12,7,1,1,1,1,0,1,0,1,0,0,0,13
6.1,4385,8,2023-05-10,193.0,128,394.0,1,7,1,1,1,1,0,1,1,1,1,0,0,13
7.6,4821,12,2023-05-10,283.0,256,1750.0,1,7,1,1,1,1,0,1,1,1,1,0,0,59
6.43,5000,8,2023-05-10,182.0,128,240.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,8,2023-05-10,190.0,128,1330.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.7,5000,8,2023-05-10,183.0,256,486.3,8,7,1,1,1,1,0,1,1,0,0,1,1,16
6.7,5000,8,2023-05-10,183.0,128,329.9,8,7,1,1,1,1,0,1,1,0,0,1,1,16
6.5,5000,12,2023-05-11,187.0,256,1079.0,10,7,1,1,1,1,0,0,0,1,0,0,0,55
6.1,5000,8,2023-05-11,159.0,128,378.0,10,7,1,0,1,0,0,1,0,0,0,0,0,18
6.72,5000,8,2023-05-15,192.0,256,290.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.74,5000,6,2023-05-18,182.0,64,100.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.38,4500,8,2023-05-22,172.0,128,210.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.78,5000,16,2023-05-23,192.0,256,220.0,11,7,1,1,1,1,1,1,1,0,0,0,0,38
6.78,5000,16,2023-05-23,192.0,256,180.0,11,7,1,1,1,1,1,1,1,0,0,0,0,38
6.95,7000,8,2023-05-23,214.0,128,280.0,3,24,1,0,1,0,0,1,0,0,0,0,0,11
6.78,4600,8,2023-05-24,178.0,128,330.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.74,4600,16,2023-05-24,186.0,256,330.0,7,7,1,1,1,1,0,1,0,1,0,0,0,36
6.74,4700,16,2023-05-24,194.0,256,520.0,7,7,1,1,1,1,0,0,1,0,0,1,0,36
6.7,4600,8,2023-05-24,180.0,256,270.0,7,7,1,1,1,1,0,1,1,0,0,0,0,16
6.55,4500,16,2023-05-25,174.0,256,330.0,12,7,1,1,1,1,0,1,1,1,0,0,1,13
6.72,5000,8,2023-05-25,195.0,128,899.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,8,2023-05-27,202.0,128,360.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.64,5000,8,2023-05-27,190.0,256,200.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.7,5000,8,2023-05-29,183.0,256,392.79,2,7,1,1,1,1,0,1,1,0,0,0,0,29
6.78,5000,16,2023-05-29,192.0,256,440.0,2,7,1,1,1,1,0,1,1,0,0,0,0,34
6.6,5080,8,2023-05-29,200.0,128,340.0,12,7,1,1,1,1,0,1,1,1,1,0,0,17
6.78,5000,8,2023-05-29,177.0,256,430.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,8,2023-05-29,190.0,128,280.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.74,5000,6,2023-05-31,182.0,128,179.9,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.78,4600,8,2023-05-31,186.0,256,400.0,11,7,1,1,1,1,0,1,0,0,0,0,0,38
6.78,4600,8,2023-05-31,188.0,256,330.0,11,7,1,1,1,1,0,1,0,0,0,0,0,38
6.78,4600,12,2023-05-31,186.0,512,240.0,11,7,1,1,1,1,0,1,0,0,0,0,0,38
6.78,5000,8,2023-06-02,177.0,128,410.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.7,6000,8,2023-06-06,199.0,256,380.28,9,7,1,1,1,1,0,1,1,0,0,0,0,13
6.72,5000,8,2023-06-06,195.0,128,299.99,6,7,1,0,1,0,0,1,0,0,0,0,0,13
6.79,5000,8,2023-06-15,198.0,128,134.0,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.7,4500,8,2023-06-20,179.0,256,199.0,2,7,1,0,1,0,0,1,0,0,0,0,0,12
6.64,5000,8,2023-06-22,202.0,128,220.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.67,5000,12,2023-06-23,188.0,256,220.0,12,0,1,0,1,0,0,0,1,0,0,0,0,13
6.78,4810,8,2023-06-26,197.0,256,191.988,11,7,1,1,1,1,0,0,1,0,0,0,0,38
6.79,5000,8,2023-06-28,199.0,128,150.0,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.5,6000,8,2023-07-03,208.0,128,227.988,9,7,1,1,1,1,0,1,0,0,0,0,0,10
6.78,4700,16,2023-07-04,207.0,256,419.988,11,7,1,1,1,1,1,1,1,1,1,0,0,51
6.78,5000,8,2023-07-04,197.0,128,510.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.56,5200,8,2023-07-05,188.0,128,180.0,2,7,1,0,1,0,0,1,0,0,0,0,0,78
6.7,4500,8,2023-07-05,179.0,256,180.0,2,7,1,0,1,0,0,1,0,0,0,0,0,12
6.74,5000,8,2023-07-05,193.0,128,429.0,6,7,1,1,1,1,0,0,1,1,0,0,0,36
6.7,5000,8,2023-07-05,184.0,128,323.988,6,7,1,1,1,1,0,1,0,1,0,0,0,16
6.78,5800,8,2023-07-05,185.0,128,180.0,2,7,1,1,1,1,0,1,0,0,0,0,0,30
6.43,5000,8,2023-07-06,182.0,128,215.988,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.7,5000,8,2023-07-06,185.0,128,287.988,8,7,1,1,1,1,0,1,0,1,0,0,0,16
6.7,4600,12,2023-07-08,185.0,256,479.0,7,7,1,1,1,1,0,1,0,0,0,1,0,16
6.7,5000,8,2023-07-08,185.0,128,200.0,7,7,1,1,1,1,0,1,0,0,0,1,0,16
6.43,5000,8,2023-07-10,180.0,128,250.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.51,5000,4,2023-07-12,186.0,64,500.0,11,7,1,0,1,0,0,1,0,0,0,0,0,77
7.92,5000,16,2023-07-12,231.0,256,1130.0,2,7,1,1,1,1,0,0,1,0,0,0,0,64
6.74,5000,6,2023-07-19,186.0,64,110.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,6,2023-07-20,190.0,128,140.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
8.8,6550,16,2023-07-22,350.0,256,300.0,5,7,1,0,1,0,0,1,0,0,0,0,0,54
6.74,5000,4,2023-07-24,186.0,64,150.0,8,7,1,0,1,0,0,1,0,0,0,0,0,77
6.7,5000,8,2023-07-25,184.0,256,759.0,7,7,1,1,1,1,0,1,0,1,0,0,0,13
6.72,5000,6,2023-07-26,192.0,128,150.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.7,3700,8,2023-07-26,187.0,256,899.0,9,7,1,1,1,1,0,1,1,1,1,0,1,20
7.6,4400,12,2023-07-26,253.0,256,1498.2,9,7,1,1,1,1,1,1,1,1,1,0,1,58
6.56,5200,4,2023-07-28,188.0,128,150.0,2,7,1,0,1,0,0,1,0,0,0,0,0,78
6.72,5000,8,2023-07-31,190.0,128,296.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.4,5000,8,2023-07-31,178.0,128,280.0,8,4,1,0,1,0,0,1,0,0,0,0,0,13
6.79,5000,8,2023-08-01,199.0,128,120.0,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.79,5000,6,2023-08-05,199.0,64,135.48,12,7,1,0,1,0,0,1,0,0,0,0,0,17
6.5,6000,8,2023-08-07,208.0,128,210.0,9,7,1,1,1,1,0,1,0,0,0,0,0,10
8.03,4800,16,2023-08-14,255.0,256,1150.0,12,7,1,1,1,1,1,0,1,0,0,0,0,62
6.67,5000,24,2023-08-15,204.0,256,330.0,12,7,1,1,1,1,1,0,1,0,0,0,1,31
6.74,5000,24,2023-08-16,210.0,256,380.0,6,7,1,1,1,1,0,1,1,1,1,0,0,36
6.64,5000,8,2023-08-18,190.0,256,170.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.72,5000,8,2023-08-23,190.0,128,182.88,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.74,5240,16,2023-08-28,205.0,256,380.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.74,4600,24,2023-08-28,205.0,1,470.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.78,4600,8,2023-08-31,175.0,128,287.988,11,7,1,1,1,1,0,1,0,0,0,0,0,13
